src_ip_entropy, src_port_entropy, dst_port_entropy, protocol_entropy, total_packets, label
4.150224134804366,0.025505486556427294,0.025505486556427294,0.02323275928370002,1135756,0
4.154982301635953,0.024124946705071038,0.024124946705071038,0.02199275054302413,1135796,0
4.154982301635953,0.024124946705071038,0.024124946705071038,0.02199275054302413,1137302,0
4.154982301635953,0.024124946705071038,0.024124946705071038,0.02199275054302413,1137746,0
4.154982301635953,0.024124946705071038,0.024124946705071038,0.02199275054302413,1137786,0
4.154982301635953,0.024124946705071038,0.024124946705071038,0.02199275054302413,1137826,0
4.154982301635953,0.024124946705071038,0.024124946705071038,0.02199275054302413,1137866,0
4.155185412193895,-0.0,-0.0,-0.0,2712,0
4.155185412193895,-0.0,-0.0,-0.0,2752,0
4.155185412193895,-0.0,-0.0,-0.0,2792,0
4.155185412193895,-0.0,-0.0,-0.0,2234,0
4.14800687918005,-0.0,-0.0,-0.0,1948,0
2.8464393446710154,-0.0,-0.0,-0.0,462,0
2.8464393446710154,-0.0,-0.0,-0.0,502,0
2.846439344671015,-0.0,-0.0,-0.0,542,0
2.846439344671015,-0.0,-0.0,-0.0,582,0
2.8464393446710154,-0.0,-0.0,-0.0,622,0
2.846439344671015,-0.0,-0.0,-0.0,662,0
2.846439344671015,-0.0,-0.0,-0.0,702,0
2.846439344671015,-0.0,-0.0,-0.0,742,0
2.846439344671015,-0.0,-0.0,-0.0,782,0
3.410217055529022,-0.0,-0.0,-0.0,822,0
3.9580398133106756,-0.0,-0.0,-0.0,880,0
4.104476386970108,-0.0,-0.0,-0.0,920,0
4.145112706328809,-0.0,-0.0,-0.0,960,0
4.154534781020968,-0.0,-0.0,-0.0,1000,0
4.155185412193895,-0.0,-0.0,-0.0,1042,0
4.155185412193895,-0.0,-0.0,-0.0,2200,0
4.155185412193895,-0.0,-0.0,-0.0,2994,0
4.155185412193895,-0.0,-0.0,-0.0,4162,0
4.155185412193895,-0.0,-0.0,-0.0,5272,0
4.155185412193895,-0.0,-0.0,-0.0,6858,0
4.155185412193895,-0.0,-0.0,-0.0,8472,0
4.155185412193895,-0.0,-0.0,-0.0,9968,0
4.155185412193895,-0.0,-0.0,-0.0,10708,0
4.155185412193895,-0.0,-0.0,-0.0,11544,0
4.155185412193895,-0.0,-0.0,-0.0,12674,0
4.155185412193895,-0.0,-0.0,-0.0,14498,0
4.155185412193895,-0.0,-0.0,-0.0,14626,0
4.155185412193895,-0.0,-0.0,-0.0,16538,0
4.155185412193895,-0.0,-0.0,-0.0,17974,0
4.155185412193895,-0.0,-0.0,-0.0,19124,0
4.155185412193895,-0.0,-0.0,-0.0,20402,0
4.155185412193895,-0.0,-0.0,-0.0,21758,0
4.155185412193895,-0.0,-0.0,-0.0,22748,0
4.155185412193895,-0.0,-0.0,-0.0,23592,0
4.155185412193895,-0.0,-0.0,-0.0,23638,0
4.155185412193895,-0.0,-0.0,-0.0,23678,0
4.155185412193895,-0.0,-0.0,-0.0,23716,0
4.155185412193895,-0.0,-0.0,-0.0,23758,0
4.155185412193895,-0.0,-0.0,-0.0,22895,0
4.155185412193895,-0.0,-0.0,-0.0,22935,0
4.155185412193895,-0.0,-0.0,-0.0,22975,0
4.155185412193895,-0.0,-0.0,-0.0,23015,0
3.184355812072727,-0.0,-0.0,-0.0,2151,0
2.846439344671015,-0.0,-0.0,-0.0,871,0
2.8464393446710154,-0.0,-0.0,-0.0,911,0
2.846439344671015,-0.0,-0.0,-0.0,951,0
2.8464393446710154,-0.0,-0.0,-0.0,991,0
2.846439344671015,-0.0,-0.0,-0.0,362,0
2.846439344671015,-0.0,-0.0,-0.0,396,0
2.846439344671015,-0.0,-0.0,-0.0,436,0
2.846439344671015,-0.0,-0.0,-0.0,476,0
2.846439344671015,-0.0,-0.0,-0.0,516,0
2.846439344671015,-0.0,-0.0,-0.0,556,0
2.846439344671015,-0.0,-0.0,-0.0,596,0
2.846439344671015,-0.0,-0.0,-0.0,636,0
2.846439344671015,-0.0,-0.0,-0.0,676,0
2.846439344671015,-0.0,-0.0,-0.0,716,0
2.846439344671015,-0.0,-0.0,-0.0,756,0
2.846439344671015,-0.0,-0.0,-0.0,796,0
2.846439344671015,-0.0,-0.0,-0.0,822,0
2.846439344671015,-0.0,-0.0,-0.0,876,0
2.846439344671015,-0.0,-0.0,-0.0,916,0
2.8464393446710154,-0.0,-0.0,-0.0,956,0
2.846439344671015,-0.0,-0.0,-0.0,996,0
2.846439344671015,-0.0,-0.0,-0.0,1036,0
2.846439344671015,-0.0,-0.0,-0.0,1076,0
2.846439344671015,-0.0,-0.0,-0.0,1116,0
2.846439344671015,-0.0,-0.0,-0.0,1144,0
2.846439344671015,-0.0,-0.0,-0.0,1184,0
2.8464393446710154,-0.0,-0.0,-0.0,1222,0
2.8464393446710154,-0.0,-0.0,-0.0,1262,0
2.846439344671015,-0.0,-0.0,-0.0,1302,0
2.846439344671015,-0.0,-0.0,-0.0,1342,0
2.846439344671015,-0.0,-0.0,-0.0,1382,0
